 #####
 #####          2:pi+       3:pi0       4:pi-       5:rho+      6:rho0      7:rho-      8:divMes    9:K+       10:K0       11:K~0      12:K-       13:p        14:n        15:n~       16:p~       17:Delta++  18:Delta+   19:Delta0   20:Delta-   21:other M  22:other B  23:other B~ 
    8.00000  2.9140E-01  2.1680E-01  1.4500E-01  2.6000E-03  1.2000E-03  4.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6852E+00  4.0760E+00  0.0000E+00  0.0000E+00  6.2600E-02  5.7800E-02  4.9000E-02  3.6600E-02  0.0000E+00  3.2800E-02  0.0000E+00  8.6716E+00
    8.20000  2.9740E-01  2.2140E-01  1.4840E-01  2.4000E-03  1.2000E-03  4.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.6936E+00  4.0814E+00  0.0000E+00  0.0000E+00  5.7800E-02  5.6000E-02  4.5200E-02  3.4800E-02  0.0000E+00  3.1200E-02  0.0000E+00  8.6854E+00
    8.40000  3.0140E-01  2.2520E-01  1.5180E-01  2.2000E-03  1.2000E-03  4.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7018E+00  4.0846E+00  0.0000E+00  0.0000E+00  5.5200E-02  5.3000E-02  4.2800E-02  3.3600E-02  0.0000E+00  2.9000E-02  0.0000E+00  8.6964E+00
    8.60000  3.0360E-01  2.2980E-01  1.5480E-01  2.2000E-03  1.6000E-03  4.0000E-04  1.2600E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7084E+00  4.0886E+00  0.0000E+00  0.0000E+00  5.4000E-02  4.9200E-02  4.1000E-02  3.1400E-02  0.0000E+00  2.7400E-02  0.0000E+00  8.7064E+00
    8.80000  3.0760E-01  2.3300E-01  1.5640E-01  2.0000E-03  1.6000E-03  0.0000E+00  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7122E+00  4.0938E+00  0.0000E+00  0.0000E+00  5.1600E-02  4.7000E-02  3.9400E-02  3.0200E-02  0.0000E+00  2.5800E-02  0.0000E+00  8.7148E+00
    9.00000  3.1080E-01  2.3660E-01  1.5900E-01  2.0000E-03  1.6000E-03  0.0000E+00  1.3200E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7178E+00  4.0992E+00  0.0000E+00  0.0000E+00  4.9400E-02  4.4000E-02  3.8600E-02  2.7800E-02  0.0000E+00  2.3200E-02  0.0000E+00  8.7246E+00
    9.20000  3.1380E-01  2.3880E-01  1.5920E-01  2.2000E-03  1.6000E-03  0.0000E+00  1.3400E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7214E+00  4.1014E+00  0.0000E+00  0.0000E+00  4.7000E-02  4.3000E-02  3.7000E-02  2.8000E-02  0.0000E+00  2.2200E-02  0.0000E+00  8.7304E+00
    9.40000  3.1680E-01  2.4200E-01  1.6120E-01  2.0000E-03  1.2000E-03  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7260E+00  4.1032E+00  0.0000E+00  0.0000E+00  4.5000E-02  4.1600E-02  3.5800E-02  2.7400E-02  0.0000E+00  2.1000E-02  0.0000E+00  8.7378E+00
    9.60000  3.2280E-01  2.4540E-01  1.6400E-01  2.0000E-03  8.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7332E+00  4.1074E+00  0.0000E+00  0.0000E+00  4.1200E-02  3.7800E-02  3.3800E-02  2.6000E-02  0.0000E+00  2.0600E-02  0.0000E+00  8.7496E+00
    9.80000  3.2640E-01  2.4960E-01  1.6720E-01  1.8000E-03  6.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7386E+00  4.1126E+00  0.0000E+00  0.0000E+00  3.9400E-02  3.5200E-02  3.1600E-02  2.4000E-02  0.0000E+00  1.8600E-02  0.0000E+00  8.7602E+00
   10.00000  3.2980E-01  2.5180E-01  1.6920E-01  1.8000E-03  6.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7418E+00  4.1170E+00  0.0000E+00  0.0000E+00  3.7600E-02  3.3400E-02  2.9200E-02  2.2800E-02  0.0000E+00  1.8200E-02  0.0000E+00  8.7676E+00
   10.20000  3.3280E-01  2.5400E-01  1.7100E-01  1.6000E-03  6.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7474E+00  4.1184E+00  0.0000E+00  0.0000E+00  3.5200E-02  3.1400E-02  2.7600E-02  2.2400E-02  0.0000E+00  1.7600E-02  0.0000E+00  8.7744E+00
   10.40000  3.3440E-01  2.5580E-01  1.7200E-01  1.6000E-03  6.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7498E+00  4.1206E+00  0.0000E+00  0.0000E+00  3.3600E-02  3.0600E-02  2.6600E-02  2.1200E-02  0.0000E+00  1.7600E-02  0.0000E+00  8.7788E+00
   10.60000  3.3580E-01  2.5860E-01  1.7360E-01  1.2000E-03  6.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7524E+00  4.1230E+00  0.0000E+00  0.0000E+00  3.3400E-02  2.8800E-02  2.6200E-02  2.0000E-02  0.0000E+00  1.6200E-02  0.0000E+00  8.7842E+00
   10.80000  3.3680E-01  2.6140E-01  1.7560E-01  1.2000E-03  6.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7560E+00  4.1254E+00  0.0000E+00  0.0000E+00  3.2400E-02  2.7400E-02  2.4400E-02  1.9000E-02  0.0000E+00  1.5400E-02  0.0000E+00  8.7900E+00
   11.00000  3.4000E-01  2.6420E-01  1.7720E-01  1.0000E-03  6.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7594E+00  4.1292E+00  0.0000E+00  0.0000E+00  3.0200E-02  2.6400E-02  2.2600E-02  1.7800E-02  0.0000E+00  1.4400E-02  0.0000E+00  8.7974E+00
   11.20000  3.4200E-01  2.6600E-01  1.7920E-01  8.0000E-04  6.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7626E+00  4.1314E+00  0.0000E+00  0.0000E+00  2.9000E-02  2.5000E-02  2.1600E-02  1.6600E-02  0.0000E+00  1.3800E-02  0.0000E+00  8.8030E+00
   11.40000  3.4320E-01  2.6760E-01  1.8140E-01  8.0000E-04  6.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7654E+00  4.1340E+00  0.0000E+00  0.0000E+00  2.8200E-02  2.3600E-02  2.0400E-02  1.5200E-02  0.0000E+00  1.3200E-02  0.0000E+00  8.8082E+00
   11.60000  3.4520E-01  2.7100E-01  1.8340E-01  6.0000E-04  6.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7690E+00  4.1372E+00  0.0000E+00  0.0000E+00  2.7600E-02  2.0800E-02  1.8400E-02  1.4600E-02  0.0000E+00  1.2400E-02  0.0000E+00  8.8154E+00
   11.80000  3.4700E-01  2.7160E-01  1.8400E-01  4.0000E-04  6.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7710E+00  4.1378E+00  0.0000E+00  0.0000E+00  2.6000E-02  2.0400E-02  1.8400E-02  1.4000E-02  0.0000E+00  1.2400E-02  0.0000E+00  8.8182E+00
   12.00000  3.4780E-01  2.7320E-01  1.8520E-01  4.0000E-04  6.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7722E+00  4.1402E+00  0.0000E+00  0.0000E+00  2.5800E-02  1.9200E-02  1.7800E-02  1.3000E-02  0.0000E+00  1.1800E-02  0.0000E+00  8.8218E+00
   12.20000  3.4920E-01  2.7360E-01  1.8620E-01  4.0000E-04  6.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7736E+00  4.1418E+00  0.0000E+00  0.0000E+00  2.4800E-02  1.8800E-02  1.7600E-02  1.2200E-02  0.0000E+00  1.1200E-02  0.0000E+00  8.8246E+00
   12.40000  3.4940E-01  2.7420E-01  1.8660E-01  4.0000E-04  6.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7744E+00  4.1422E+00  0.0000E+00  0.0000E+00  2.4800E-02  1.8600E-02  1.7400E-02  1.2000E-02  0.0000E+00  1.0600E-02  0.0000E+00  8.8258E+00
   12.60000  3.5000E-01  2.7480E-01  1.8800E-01  4.0000E-04  4.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7750E+00  4.1438E+00  0.0000E+00  0.0000E+00  2.4400E-02  1.8600E-02  1.6600E-02  1.1000E-02  0.0000E+00  1.0600E-02  0.0000E+00  8.8282E+00
   12.80000  3.5120E-01  2.7500E-01  1.8920E-01  4.0000E-04  4.0000E-04  2.0000E-04  1.3000E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7770E+00  4.1448E+00  0.0000E+00  0.0000E+00  2.3400E-02  1.8200E-02  1.6400E-02  1.0200E-02  0.0000E+00  1.0000E-02  0.0000E+00  8.8308E+00
   13.00000  3.5220E-01  2.7560E-01  1.8980E-01  6.0000E-04  4.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7790E+00  4.1450E+00  0.0000E+00  0.0000E+00  2.2800E-02  1.7400E-02  1.6000E-02  1.0400E-02  0.0000E+00  9.4000E-03  0.0000E+00  8.8330E+00
   13.20000  3.5340E-01  2.7600E-01  1.9060E-01  6.0000E-04  4.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7816E+00  4.1452E+00  0.0000E+00  0.0000E+00  2.1200E-02  1.7200E-02  1.5600E-02  1.0000E-02  0.0000E+00  9.2000E-03  0.0000E+00  8.8354E+00
   13.40000  3.5420E-01  2.7700E-01  1.9100E-01  6.0000E-04  4.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7834E+00  4.1458E+00  0.0000E+00  0.0000E+00  2.0400E-02  1.6600E-02  1.5000E-02  9.8000E-03  0.0000E+00  9.0000E-03  0.0000E+00  8.8376E+00
   13.60000  3.5480E-01  2.7740E-01  1.9220E-01  4.0000E-04  4.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7844E+00  4.1466E+00  0.0000E+00  0.0000E+00  1.9800E-02  1.6800E-02  1.4600E-02  9.2000E-03  0.0000E+00  8.6000E-03  0.0000E+00  8.8396E+00
   13.80000  3.5640E-01  2.7760E-01  1.9320E-01  4.0000E-04  4.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7860E+00  4.1480E+00  0.0000E+00  0.0000E+00  1.8800E-02  1.6600E-02  1.4000E-02  8.6000E-03  0.0000E+00  8.0000E-03  0.0000E+00  8.8424E+00
   14.00000  3.5680E-01  2.7880E-01  1.9420E-01  2.0000E-04  4.0000E-04  2.0000E-04  1.2800E-02  8.0000E-04  6.0000E-04  0.0000E+00  0.0000E+00  3.7866E+00  4.1498E+00  0.0000E+00  0.0000E+00  1.8600E-02  1.6400E-02  1.3200E-02  7.6000E-03  0.0000E+00  7.8000E-03  0.0000E+00  8.8448E+00
