     18.600000      8.000000      4.000000      0.000000      7.255600      1.158844      1.158844      0.010457     -0.009622      0.315572      0.831402
     18.800000      8.000000      4.000000      0.000000      7.235200      1.158843      1.158843      0.010470     -0.009629      0.315561      0.831463
     19.000000      8.000000      4.000000      0.000000      7.210200      1.158844      1.158844      0.010482     -0.009636      0.315550      0.831496
     19.200000      8.000000      4.000000      0.000000      7.189200      1.158839      1.158839      0.010493     -0.009641      0.315539      0.831535
     19.400000      8.000000      4.000000      0.000000      7.169600      1.158834      1.158834      0.010504     -0.009646      0.315529      0.831569
     19.600000      8.000000      4.000000      0.000000      7.150000      1.158823      1.158823      0.010513     -0.009649      0.315520      0.831566
     19.800000      8.000000      4.000000      0.000000      7.130400      1.158819      1.158819      0.010520     -0.009651      0.315511      0.831627
     20.000000      8.000000      4.000000      0.000000      7.109600      1.158818      1.158818      0.010526     -0.009652      0.315501      0.831716
     20.200000      8.000000      4.000000      0.000000      7.087800      1.158817      1.158817      0.010531     -0.009653      0.315491      0.831801
     20.400000      8.000000      4.000000      0.000000      7.067000      1.158805      1.158805      0.010535     -0.009653      0.315482      0.831830
     20.600000      8.000000      4.000000      0.000000      7.053400      1.158799      1.158799      0.010537     -0.009652      0.315472      0.831889
     20.800000      8.000000      4.000000      0.000000      7.031600      1.158794      1.158794      0.010539     -0.009650      0.315462      0.831997
     21.000000      8.000000      4.000000      0.000000      7.014000      1.158788      1.158788      0.010540     -0.009647      0.315452      0.832095
     21.200000      8.000000      4.000000      0.000000      6.999000      1.158781      1.158781      0.010540     -0.009644      0.315442      0.832222
     21.400000      8.000000      4.000000      0.000000      6.979000      1.158772      1.158772      0.010540     -0.009640      0.315431      0.832312
     21.600000      8.000000      4.000000      0.000000      6.959000      1.158767      1.158767      0.010538     -0.009636      0.315420      0.832456
     21.800000      8.000000      4.000000      0.000000      6.943200      1.158767      1.158767      0.010535     -0.009630      0.315409      0.832680
     22.000000      8.000000      4.000000      0.000000      6.928400      1.158759      1.158759      0.010531     -0.009623      0.315397      0.832806
     22.200000      8.000000      4.000000      0.000000      6.915000      1.158751      1.158751      0.010526     -0.009615      0.315385      0.832941
     22.400000      8.000000      4.000000      0.000000      6.898200      1.158747      1.158747      0.010519     -0.009606      0.315373      0.833134
     22.600000      8.000000      4.000000      0.000000      6.881600      1.158737      1.158737      0.010511     -0.009596      0.315361      0.833266
     22.800000      8.000000      4.000000      0.000000      6.866400      1.158725      1.158725      0.010501     -0.009585      0.315348      0.833415
     23.000000      8.000000      4.000000      0.000000      6.846600      1.158716      1.158716      0.010491     -0.009573      0.315335      0.833564
     23.200000      8.000000      4.000000      0.000000      6.832600      1.158707      1.158707      0.010480     -0.009560      0.315321      0.833751
     23.400000      8.000000      4.000000      0.000000      6.814400      1.158700      1.158700      0.010467     -0.009547      0.315308      0.833955
     23.600000      8.000000      4.000000      0.000000      6.799600      1.158693      1.158693      0.010455     -0.009533      0.315294      0.834142
     23.800000      8.000000      4.000000      0.000000      6.781400      1.158681      1.158681      0.010441     -0.009519      0.315280      0.834299
     24.000000      8.000000      4.000000      0.000000      6.767000      1.158671      1.158671      0.010427     -0.009503      0.315265      0.834454
     24.200000      8.000000      4.000000      0.000000      6.751000      1.158661      1.158661      0.010412     -0.009488      0.315249      0.834651
     24.400000      8.000000      4.000000      0.000000      6.735200      1.158658      1.158658      0.010396     -0.009472      0.315234      0.834938
     24.600000      8.000000      4.000000      0.000000      6.716600      1.158649      1.158649      0.010380     -0.009455      0.315218      0.835158
     24.800000      8.000000      4.000000      0.000000      6.699600      1.158639      1.158639      0.010362     -0.009438      0.315202      0.835384
     25.000000      8.000000      4.000000      0.000000      6.683000      1.158629      1.158629      0.010343     -0.009420      0.315185      0.835605
     25.200000      8.000000      4.000000      0.000000      6.666200      1.158621      1.158621      0.010323     -0.009401      0.315167      0.835863
     25.400000      8.000000      4.000000      0.000000      6.652000      1.158611      1.158611      0.010301     -0.009379      0.315149      0.836088
     25.600000      8.000000      4.000000      0.000000      6.635200      1.158604      1.158604      0.010278     -0.009356      0.315130      0.836370
     25.800000      8.000000      4.000000      0.000000      6.621400      1.158595      1.158595      0.010254     -0.009332      0.315110      0.836599
     26.000000      8.000000      4.000000      0.000000      6.607200      1.158582      1.158582      0.010229     -0.009308      0.315089      0.836792
