 # time N_2body(integrated) N_2body(timestep)
  3.380000E+01  2.159245E+00  1.450000E-04
  3.400000E+01  2.159390E+00  1.450000E-04
  3.420000E+01  2.159525E+00  1.350000E-04
  3.440000E+01  2.159635E+00  1.100000E-04
  3.460000E+01  2.159775E+00  1.400000E-04
  3.480000E+01  2.159915E+00  1.400000E-04
  3.500000E+01  2.160040E+00  1.250000E-04
  3.520000E+01  2.160225E+00  1.850000E-04
  3.540000E+01  2.160375E+00  1.500000E-04
  3.560000E+01  2.160525E+00  1.500000E-04
  3.580000E+01  2.160655E+00  1.300000E-04
  3.600000E+01  2.160800E+00  1.450000E-04
  3.620000E+01  2.160915E+00  1.150000E-04
  3.640000E+01  2.161035E+00  1.200000E-04
  3.660000E+01  2.161120E+00  8.500000E-05
  3.680000E+01  2.161270E+00  1.500000E-04
  3.700000E+01  2.161375E+00  1.050000E-04
  3.720000E+01  2.161565E+00  1.900000E-04
  3.740000E+01  2.161775E+00  2.100000E-04
  3.760000E+01  2.161930E+00  1.550000E-04
  3.780000E+01  2.162070E+00  1.400000E-04
  3.800000E+01  2.162170E+00  1.000000E-04
  3.820000E+01  2.162300E+00  1.300000E-04
  3.840000E+01  2.162400E+00  1.000000E-04
  3.860000E+01  2.162585E+00  1.850000E-04
  3.880000E+01  2.162735E+00  1.500000E-04
  3.900000E+01  2.162890E+00  1.550000E-04
  3.920000E+01  2.163075E+00  1.850000E-04
  3.940000E+01  2.163195E+00  1.200000E-04
  3.960000E+01  2.163340E+00  1.450000E-04
  3.980000E+01  2.163480E+00  1.400000E-04
  4.000000E+01  2.163625E+00  1.450000E-04
  4.020000E+01  2.163745E+00  1.200000E-04
  4.040000E+01  2.163885E+00  1.400000E-04
  4.060000E+01  2.163995E+00  1.100000E-04
  4.080000E+01  2.164095E+00  1.000000E-04
  4.100000E+01  2.164250E+00  1.550000E-04
  4.120000E+01  2.164375E+00  1.250000E-04
  4.140000E+01  2.164520E+00  1.450000E-04
  4.160000E+01  2.164650E+00  1.300000E-04
  4.180000E+01  2.164765E+00  1.150000E-04
  4.200000E+01  2.164920E+00  1.550000E-04
  4.220000E+01  2.165020E+00  1.000000E-04
  4.240000E+01  2.165115E+00  9.500000E-05
  4.260000E+01  2.165290E+00  1.750000E-04
  4.280000E+01  2.165455E+00  1.650000E-04
  4.300000E+01  2.165595E+00  1.400000E-04
  4.320000E+01  2.165735E+00  1.400000E-04
  4.340000E+01  2.165885E+00  1.500000E-04
