# r [fm], rho_B, rho_p, rho_n
  4.81  5.6170E-09  1.9482E-09  3.6688E-09
  4.82  5.5007E-09  1.9074E-09  3.5933E-09
  4.83  5.3867E-09  1.8675E-09  3.5192E-09
  4.84  5.2752E-09  1.8284E-09  3.4468E-09
  4.85  5.1659E-09  1.7902E-09  3.3758E-09
  4.86  5.0589E-09  1.7527E-09  3.3062E-09
  4.87  4.9542E-09  1.7160E-09  3.2381E-09
  4.88  4.8515E-09  1.6801E-09  3.1714E-09
  4.89  4.7511E-09  1.6450E-09  3.1061E-09
  4.90  4.6526E-09  1.6105E-09  3.0421E-09
  4.91  4.5563E-09  1.5768E-09  2.9794E-09
  4.92  4.4619E-09  1.5438E-09  2.9180E-09
  4.93  4.3694E-09  1.5115E-09  2.8579E-09
  4.94  4.2789E-09  1.4799E-09  2.7990E-09
  4.95  4.1902E-09  1.4489E-09  2.7413E-09
  4.96  4.1034E-09  1.4186E-09  2.6848E-09
  4.97  4.0184E-09  1.3889E-09  2.6295E-09
  4.98  3.9351E-09  1.3598E-09  2.5753E-09
  4.99  3.8536E-09  1.3313E-09  2.5222E-09
  5.00  3.7737E-09  1.3035E-09  2.4703E-09
  5.01  3.6955E-09  1.2762E-09  2.4193E-09
  5.02  3.6189E-09  1.2495E-09  2.3695E-09
  5.03  3.5439E-09  1.2233E-09  2.3206E-09
  5.04  3.4705E-09  1.1977E-09  2.2728E-09
  5.05  3.3985E-09  1.1726E-09  2.2259E-09
  5.06  3.3281E-09  1.1481E-09  2.1800E-09
  5.07  3.2591E-09  1.1240E-09  2.1351E-09
  5.08  3.1916E-09  1.1005E-09  2.0911E-09
  5.09  3.1254E-09  1.0775E-09  2.0480E-09
  5.10  3.0606E-09  1.0549E-09  2.0057E-09
  5.11  2.9972E-09  1.0328E-09  1.9644E-09
  5.12  2.9351E-09  1.0112E-09  1.9239E-09
  5.13  2.8742E-09  9.9003E-10  1.8842E-09
  5.14  2.8146E-09  9.6930E-10  1.8453E-09
  5.15  2.7563E-09  9.4901E-10  1.8073E-09
  5.16  2.6991E-09  9.2914E-10  1.7700E-09
  5.17  2.6432E-09  9.0968E-10  1.7335E-09
  5.18  2.5884E-09  8.9064E-10  1.6977E-09
  5.19  2.5347E-09  8.7199E-10  1.6627E-09
  5.20  2.4822E-09  8.5373E-10  1.6284E-09
  5.21  2.4307E-09  8.3585E-10  1.5948E-09
  5.22  2.3803E-09  8.1835E-10  1.5620E-09
  5.23  2.3309E-09  8.0121E-10  1.5297E-09
  5.24  2.2826E-09  7.8443E-10  1.4982E-09
  5.25  2.2353E-09  7.6800E-10  1.4673E-09
  5.26  2.1889E-09  7.5192E-10  1.4370E-09
  5.27  2.1435E-09  7.3618E-10  1.4074E-09
  5.28  2.0991E-09  7.2076E-10  1.3783E-09
  5.29  2.0556E-09  7.0567E-10  1.3499E-09
  5.30  2.0129E-09  6.9089E-10  1.3220E-09
  5.31  1.9712E-09  6.7642E-10  1.2948E-09
  5.32  1.9303E-09  6.6225E-10  1.2681E-09
  5.33  1.8903E-09  6.4838E-10  1.2419E-09
  5.34  1.8511E-09  6.3480E-10  1.2163E-09
  5.35  1.8127E-09  6.2151E-10  1.1912E-09
  5.36  1.7751E-09  6.0849E-10  1.1666E-09
  5.37  1.7383E-09  5.9575E-10  1.1425E-09
  5.38  1.7022E-09  5.8327E-10  1.1189E-09
  5.39  1.6669E-09  5.7106E-10  1.0959E-09
  5.40  1.6323E-09  5.5910E-10  1.0732E-09
  5.41  1.5985E-09  5.4739E-10  1.0511E-09
  5.42  1.5653E-09  5.3592E-10  1.0294E-09
  5.43  1.5329E-09  5.2470E-10  1.0082E-09
  5.44  1.5011E-09  5.1371E-10  9.8736E-10
  5.45  1.4699E-09  5.0295E-10  9.6699E-10
  5.46  1.4394E-09  4.9241E-10  9.4703E-10
  5.47  1.4096E-09  4.8210E-10  9.2749E-10
  5.48  1.3803E-09  4.7200E-10  9.0835E-10
  5.49  1.3517E-09  4.6211E-10  8.8960E-10
  5.50  1.3237E-09  4.5244E-10  8.7124E-10
  5.51  1.2962E-09  4.4296E-10  8.5326E-10
  5.52  1.2693E-09  4.3368E-10  8.3565E-10
  5.53  1.2430E-09  4.2460E-10  8.1840E-10
  5.54  1.2172E-09  4.1570E-10  8.0151E-10
  5.55  1.1920E-09  4.0699E-10  7.8497E-10
  5.56  1.1672E-09  3.9847E-10  7.6877E-10
  5.57  1.1430E-09  3.9012E-10  7.5290E-10
  5.58  1.1193E-09  3.8195E-10  7.3736E-10
  5.59  1.0961E-09  3.7395E-10  7.2214E-10
  5.60  1.0734E-09  3.6612E-10  7.0724E-10
  5.61  1.0511E-09  3.5845E-10  6.9264E-10
  5.62  1.0293E-09  3.5094E-10  6.7834E-10
  5.63  1.0079E-09  3.4359E-10  6.6434E-10
  5.64  9.8701E-10  3.3639E-10  6.5062E-10
  5.65  9.6654E-10  3.2934E-10  6.3719E-10
  5.66  9.4648E-10  3.2244E-10  6.2404E-10
  5.67  9.2685E-10  3.1569E-10  6.1116E-10
  5.68  9.0762E-10  3.0908E-10  5.9854E-10
  5.69  8.8879E-10  3.0260E-10  5.8619E-10
  5.70  8.7035E-10  2.9626E-10  5.7409E-10
  5.71  8.5230E-10  2.9006E-10  5.6224E-10
  5.72  8.3461E-10  2.8398E-10  5.5063E-10
  5.73  8.1729E-10  2.7803E-10  5.3926E-10
  5.74  8.0034E-10  2.7221E-10  5.2813E-10
  5.75  7.8373E-10  2.6650E-10  5.1723E-10
  5.76  7.6747E-10  2.6092E-10  5.0655E-10
  5.77  7.5155E-10  2.5546E-10  4.9609E-10
  5.78  7.3596E-10  2.5010E-10  4.8585E-10
  5.79  7.2069E-10  2.4487E-10  4.7582E-10
  5.80  7.0573E-10  2.3974E-10  4.6600E-10
  5.81  6.9109E-10  2.3471E-10  4.5638E-10
  5.82  6.7675E-10  2.2980E-10  4.4696E-10
  5.83  6.6271E-10  2.2498E-10  4.3773E-10
  5.84  6.4896E-10  2.2027E-10  4.2869E-10
  5.85  6.3549E-10  2.1565E-10  4.1984E-10
  5.86  6.2231E-10  2.1114E-10  4.1117E-10
  5.87  6.0940E-10  2.0671E-10  4.0268E-10
  5.88  5.9675E-10  2.0238E-10  3.9437E-10
  5.89  5.8437E-10  1.9814E-10  3.8623E-10
  5.90  5.7225E-10  1.9399E-10  3.7825E-10
  5.91  5.6037E-10  1.8993E-10  3.7044E-10
  5.92  5.4874E-10  1.8595E-10  3.6280E-10
  5.93  5.3736E-10  1.8205E-10  3.5530E-10
  5.94  5.2621E-10  1.7824E-10  3.4797E-10
  5.95  5.1529E-10  1.7450E-10  3.4078E-10
  5.96  5.0460E-10  1.7085E-10  3.3375E-10
  5.97  4.9413E-10  1.6727E-10  3.2686E-10
  5.98  4.8387E-10  1.6376E-10  3.2011E-10
  5.99  4.7383E-10  1.6033E-10  3.1350E-10
  6.00  4.6400E-10  1.5698E-10  3.0703E-10
  6.01  4.5437E-10  1.5369E-10  3.0069E-10
  6.02  4.4495E-10  1.5047E-10  2.9448E-10
  6.03  4.3571E-10  1.4731E-10  2.8840E-10
  6.04  4.2667E-10  1.4423E-10  2.8244E-10
  6.05  4.1782E-10  1.4121E-10  2.7661E-10
  6.06  4.0915E-10  1.3825E-10  2.7090E-10
  6.07  4.0066E-10  1.3535E-10  2.6531E-10
  6.08  3.9234E-10  1.3252E-10  2.5983E-10
  6.09  3.8420E-10  1.2974E-10  2.5446E-10
  6.10  3.7623E-10  1.2702E-10  2.4921E-10
  6.11  3.6842E-10  1.2436E-10  2.4406E-10
  6.12  3.6078E-10  1.2175E-10  2.3902E-10
  6.13  3.5329E-10  1.1920E-10  2.3409E-10
  6.14  3.4596E-10  1.1671E-10  2.2925E-10
  6.15  3.3878E-10  1.1426E-10  2.2452E-10
  6.16  3.3175E-10  1.1187E-10  2.1988E-10
  6.17  3.2487E-10  1.0952E-10  2.1534E-10
  6.18  3.1813E-10  1.0723E-10  2.1090E-10
  6.19  3.1153E-10  1.0498E-10  2.0654E-10
  6.20  3.0506E-10  1.0278E-10  2.0228E-10
  6.21  2.9873E-10  1.0063E-10  1.9810E-10
  6.22  2.9253E-10  9.8521E-11  1.9401E-10
  6.23  2.8646E-10  9.6457E-11  1.9000E-10
  6.24  2.8052E-10  9.4436E-11  1.8608E-10
  6.25  2.7469E-10  9.2457E-11  1.8224E-10
  6.26  2.6899E-10  9.0520E-11  1.7847E-10
  6.27  2.6341E-10  8.8623E-11  1.7479E-10
  6.28  2.5795E-10  8.6767E-11  1.7118E-10
  6.29  2.5259E-10  8.4949E-11  1.6765E-10
  6.30  2.4735E-10  8.3169E-11  1.6418E-10
  6.31  2.4222E-10  8.1427E-11  1.6079E-10
  6.32  2.3719E-10  7.9720E-11  1.5747E-10
  6.33  2.3227E-10  7.8050E-11  1.5422E-10
  6.34  2.2745E-10  7.6415E-11  1.5104E-10
  6.35  2.2273E-10  7.4814E-11  1.4792E-10
  6.36  2.1811E-10  7.3246E-11  1.4486E-10
  6.37  2.1358E-10  7.1712E-11  1.4187E-10
  6.38  2.0915E-10  7.0209E-11  1.3894E-10
  6.39  2.0481E-10  6.8738E-11  1.3607E-10
  6.40  2.0056E-10  6.7298E-11  1.3326E-10
  6.41  1.9640E-10  6.5888E-11  1.3051E-10
  6.42  1.9232E-10  6.4508E-11  1.2782E-10
  6.43  1.8833E-10  6.3156E-11  1.2518E-10
  6.44  1.8442E-10  6.1833E-11  1.2259E-10
  6.45  1.8060E-10  6.0537E-11  1.2006E-10
  6.46  1.7685E-10  5.9269E-11  1.1758E-10
  6.47  1.7318E-10  5.8027E-11  1.1515E-10
  6.48  1.6959E-10  5.6811E-11  1.1277E-10
  6.49  1.6607E-10  5.5621E-11  1.1045E-10
  6.50  1.6262E-10  5.4456E-11  1.0816E-10
  6.51  1.5925E-10  5.3315E-11  1.0593E-10
  6.52  1.5594E-10  5.2198E-11  1.0374E-10
  6.53  1.5270E-10  5.1104E-11  1.0160E-10
  6.54  1.4954E-10  5.0033E-11  9.9503E-11
  6.55  1.4643E-10  4.8985E-11  9.7448E-11
  6.56  1.4339E-10  4.7958E-11  9.5436E-11
  6.57  1.4042E-10  4.6954E-11  9.3465E-11
  6.58  1.3750E-10  4.5970E-11  9.1535E-11
  6.59  1.3465E-10  4.5007E-11  8.9645E-11
  6.60  1.3186E-10  4.4064E-11  8.7793E-11
  6.61  1.2912E-10  4.3141E-11  8.5980E-11
  6.62  1.2644E-10  4.2237E-11  8.4205E-11
  6.63  1.2382E-10  4.1352E-11  8.2466E-11
  6.64  1.2125E-10  4.0485E-11  8.0763E-11
  6.65  1.1873E-10  3.9637E-11  7.9095E-11
  6.66  1.1627E-10  3.8806E-11  7.7461E-11
  6.67  1.1386E-10  3.7993E-11  7.5862E-11
  6.68  1.1149E-10  3.7197E-11  7.4295E-11
  6.69  1.0918E-10  3.6418E-11  7.2761E-11
  6.70  1.0691E-10  3.5655E-11  7.1258E-11
  6.71  1.0469E-10  3.4908E-11  6.9787E-11
  6.72  1.0252E-10  3.4177E-11  6.8346E-11
  6.73  1.0039E-10  3.3460E-11  6.6934E-11
  6.74  9.8311E-11  3.2759E-11  6.5552E-11
  6.75  9.6271E-11  3.2073E-11  6.4198E-11
  6.76  9.4273E-11  3.1401E-11  6.2872E-11
  6.77  9.2317E-11  3.0743E-11  6.1574E-11
  6.78  9.0401E-11  3.0099E-11  6.0302E-11
  6.79  8.8525E-11  2.9468E-11  5.9057E-11
  6.80  8.6688E-11  2.8851E-11  5.7837E-11
  6.81  8.4889E-11  2.8246E-11  5.6643E-11
  6.82  8.3128E-11  2.7654E-11  5.5473E-11
  6.83  8.1402E-11  2.7075E-11  5.4327E-11
  6.84  7.9713E-11  2.6508E-11  5.3205E-11
  6.85  7.8059E-11  2.5952E-11  5.2107E-11
  6.86  7.6439E-11  2.5409E-11  5.1031E-11
  6.87  7.4853E-11  2.4876E-11  4.9977E-11
  6.88  7.3300E-11  2.4355E-11  4.8945E-11
  6.89  7.1779E-11  2.3845E-11  4.7934E-11
  6.90  7.0289E-11  2.3345E-11  4.6944E-11
  6.91  6.8831E-11  2.2856E-11  4.5975E-11
  6.92  6.7402E-11  2.2377E-11  4.5025E-11
  6.93  6.6003E-11  2.1908E-11  4.4095E-11
  6.94  6.4634E-11  2.1449E-11  4.3184E-11
  6.95  6.3292E-11  2.1000E-11  4.2293E-11
  6.96  6.1979E-11  2.0560E-11  4.1419E-11
  6.97  6.0693E-11  2.0129E-11  4.0564E-11
  6.98  5.9433E-11  1.9707E-11  3.9726E-11
  6.99  5.8200E-11  1.9294E-11  3.8906E-11
  7.00  5.6992E-11  1.8890E-11  3.8102E-11
  7.01  5.5810E-11  1.8494E-11  3.7315E-11
  7.02  5.4652E-11  1.8107E-11  3.6545E-11
  7.03  5.3517E-11  1.7727E-11  3.5790E-11
  7.04  5.2407E-11  1.7356E-11  3.5051E-11
  7.05  5.1319E-11  1.6992E-11  3.4327E-11
  7.06  5.0254E-11  1.6636E-11  3.3618E-11
  7.07  4.9211E-11  1.6288E-11  3.2924E-11
  7.08  4.8190E-11  1.5946E-11  3.2244E-11
  7.09  4.7190E-11  1.5612E-11  3.1578E-11
  7.10  4.6211E-11  1.5285E-11  3.0926E-11
  7.11  4.5252E-11  1.4965E-11  3.0287E-11
  7.12  4.4313E-11  1.4651E-11  2.9662E-11
  7.13  4.3393E-11  1.4344E-11  2.9049E-11
  7.14  4.2493E-11  1.4044E-11  2.8449E-11
  7.15  4.1611E-11  1.3749E-11  2.7862E-11
  7.16  4.0748E-11  1.3461E-11  2.7286E-11
  7.17  3.9902E-11  1.3179E-11  2.6723E-11
  7.18  3.9074E-11  1.2903E-11  2.6171E-11
  7.19  3.8263E-11  1.2633E-11  2.5630E-11
  7.20  3.7469E-11  1.2368E-11  2.5101E-11
  7.21  3.6692E-11  1.2109E-11  2.4583E-11
  7.22  3.5930E-11  1.1855E-11  2.4075E-11
  7.23  3.5185E-11  1.1607E-11  2.3578E-11
  7.24  3.4455E-11  1.1364E-11  2.3091E-11
  7.25  3.3740E-11  1.1126E-11  2.2614E-11
  7.26  3.3039E-11  1.0892E-11  2.2147E-11
  7.27  3.2354E-11  1.0664E-11  2.1690E-11
  7.28  3.1682E-11  1.0441E-11  2.1242E-11
  7.29  3.1025E-11  1.0222E-11  2.0803E-11
  7.30  3.0381E-11  1.0008E-11  2.0373E-11
  7.31  2.9751E-11  9.7982E-12  1.9953E-11
  7.32  2.9133E-11  9.5929E-12  1.9541E-11
  7.33  2.8529E-11  9.3919E-12  1.9137E-11
  7.34  2.7937E-11  9.1951E-12  1.8742E-11
  7.35  2.7357E-11  9.0024E-12  1.8355E-11
  7.36  2.6789E-11  8.8138E-12  1.7976E-11
  7.37  2.6233E-11  8.6291E-12  1.7604E-11
  7.38  2.5689E-11  8.4483E-12  1.7241E-11
  7.39  2.5156E-11  8.2713E-12  1.6885E-11
  7.40  2.4634E-11  8.0980E-12  1.6536E-11
  7.41  2.4123E-11  7.9284E-12  1.6195E-11
  7.42  2.3622E-11  7.7622E-12  1.5860E-11
  7.43  2.3132E-11  7.5996E-12  1.5533E-11
  7.44  2.2652E-11  7.4403E-12  1.5212E-11
  7.45  2.2182E-11  7.2844E-12  1.4898E-11
  7.46  2.1722E-11  7.1318E-12  1.4590E-11
  7.47  2.1271E-11  6.9824E-12  1.4289E-11
  7.48  2.0830E-11  6.8361E-12  1.3994E-11
  7.49  2.0397E-11  6.6929E-12  1.3705E-11
  7.50  1.9974E-11  6.5526E-12  1.3422E-11
  7.51  1.9560E-11  6.4153E-12  1.3144E-11
  7.52  1.9154E-11  6.2809E-12  1.2873E-11
  7.53  1.8756E-11  6.1493E-12  1.2607E-11
  7.54  1.8367E-11  6.0204E-12  1.2347E-11
  7.55  1.7986E-11  5.8943E-12  1.2092E-11
  7.56  1.7613E-11  5.7708E-12  1.1842E-11
  7.57  1.7247E-11  5.6499E-12  1.1597E-11
  7.58  1.6889E-11  5.5315E-12  1.1358E-11
  7.59  1.6539E-11  5.4156E-12  1.1123E-11
  7.60  1.6196E-11  5.3022E-12  1.0894E-11
  7.61  1.5860E-11  5.1911E-12  1.0669E-11
  7.62  1.5531E-11  5.0823E-12  1.0448E-11
  7.63  1.5208E-11  4.9758E-12  1.0232E-11
  7.64  1.4893E-11  4.8715E-12  1.0021E-11
  7.65  1.4584E-11  4.7695E-12  9.8142E-12
  7.66  1.4281E-11  4.6695E-12  9.6115E-12
  7.67  1.3985E-11  4.5717E-12  9.4130E-12
  7.68  1.3695E-11  4.4759E-12  9.2186E-12
  7.69  1.3410E-11  4.3821E-12  9.0282E-12
  7.70  1.3132E-11  4.2903E-12  8.8418E-12
  7.71  1.2860E-11  4.2004E-12  8.6592E-12
  7.72  1.2593E-11  4.1124E-12  8.4803E-12
  7.73  1.2331E-11  4.0262E-12  8.3052E-12
  7.74  1.2076E-11  3.9419E-12  8.1337E-12
  7.75  1.1825E-11  3.8593E-12  7.9657E-12
  7.76  1.1580E-11  3.7784E-12  7.8012E-12
  7.77  1.1339E-11  3.6992E-12  7.6401E-12
  7.78  1.1104E-11  3.6217E-12  7.4823E-12
  7.79  1.0874E-11  3.5459E-12  7.3278E-12
  7.80  1.0648E-11  3.4716E-12  7.1764E-12
  7.81  1.0427E-11  3.3988E-12  7.0282E-12
  7.82  1.0211E-11  3.3276E-12  6.8831E-12
  7.83  9.9988E-12  3.2579E-12  6.7409E-12
  7.84  9.7913E-12  3.1896E-12  6.6017E-12
  7.85  9.5881E-12  3.1228E-12  6.4653E-12
  7.86  9.3892E-12  3.0573E-12  6.3318E-12
  7.87  9.1943E-12  2.9933E-12  6.2011E-12
  7.88  9.0036E-12  2.9306E-12  6.0730E-12
  7.89  8.8168E-12  2.8692E-12  5.9476E-12
  7.90  8.6338E-12  2.8091E-12  5.8248E-12
  7.91  8.4547E-12  2.7502E-12  5.7045E-12
  7.92  8.2792E-12  2.6926E-12  5.5866E-12
  7.93  8.1074E-12  2.6361E-12  5.4713E-12
  7.94  7.9392E-12  2.5809E-12  5.3583E-12
  7.95  7.7744E-12  2.5268E-12  5.2476E-12
  7.96  7.6131E-12  2.4739E-12  5.1392E-12
  7.97  7.4551E-12  2.4221E-12  5.0331E-12
  7.98  7.3005E-12  2.3713E-12  4.9291E-12
  7.99  7.1490E-12  2.3216E-12  4.8274E-12
  8.00  7.0006E-12  2.2730E-12  4.7277E-12
  8.01  6.8554E-12  2.2254E-12  4.6300E-12
  8.02  6.7131E-12  2.1787E-12  4.5344E-12
  8.03  6.5738E-12  2.1331E-12  4.4407E-12
  8.04  6.4374E-12  2.0884E-12  4.3490E-12
  8.05  6.3038E-12  2.0446E-12  4.2592E-12
  8.06  6.1730E-12  2.0018E-12  4.1712E-12
  8.07  6.0449E-12  1.9598E-12  4.0851E-12
  8.08  5.9195E-12  1.9188E-12  4.0007E-12
  8.09  5.7967E-12  1.8786E-12  3.9181E-12
  8.10  5.6764E-12  1.8392E-12  3.8372E-12
  8.11  5.5586E-12  1.8007E-12  3.7580E-12
  8.12  5.4433E-12  1.7629E-12  3.6803E-12
  8.13  5.3303E-12  1.7260E-12  3.6043E-12
  8.14  5.2197E-12  1.6898E-12  3.5299E-12
  8.15  5.1114E-12  1.6544E-12  3.4570E-12
  8.16  5.0053E-12  1.6198E-12  3.3856E-12
  8.17  4.9015E-12  1.5858E-12  3.3157E-12
  8.18  4.7998E-12  1.5526E-12  3.2472E-12
  8.19  4.7002E-12  1.5201E-12  3.1801E-12
  8.20  4.6027E-12  1.4882E-12  3.1145E-12
  8.21  4.5072E-12  1.4570E-12  3.0501E-12
  8.22  4.4137E-12  1.4265E-12  2.9871E-12
  8.23  4.3221E-12  1.3966E-12  2.9254E-12
  8.24  4.2324E-12  1.3674E-12  2.8650E-12
  8.25  4.1446E-12  1.3387E-12  2.8059E-12
  8.26  4.0586E-12  1.3107E-12  2.7479E-12
  8.27  3.9744E-12  1.2832E-12  2.6912E-12
  8.28  3.8919E-12  1.2563E-12  2.6356E-12
  8.29  3.8111E-12  1.2300E-12  2.5812E-12
  8.30  3.7321E-12  1.2042E-12  2.5279E-12
  8.31  3.6546E-12  1.1790E-12  2.4756E-12
  8.32  3.5788E-12  1.1543E-12  2.4245E-12
  8.33  3.5045E-12  1.1301E-12  2.3744E-12
  8.34  3.4318E-12  1.1064E-12  2.3254E-12
  8.35  3.3606E-12  1.0832E-12  2.2774E-12
  8.36  3.2909E-12  1.0605E-12  2.2303E-12
  8.37  3.2226E-12  1.0383E-12  2.1843E-12
  8.38  3.1557E-12  1.0166E-12  2.1392E-12
  8.39  3.0903E-12  9.9526E-13  2.0950E-12
  8.40  3.0261E-12  9.7441E-13  2.0517E-12
  8.41  2.9633E-12  9.5399E-13  2.0094E-12
  8.42  2.9019E-12  9.3400E-13  1.9679E-12
  8.43  2.8416E-12  9.1443E-13  1.9272E-12
  8.44  2.7827E-12  8.9527E-13  1.8874E-12
  8.45  2.7249E-12  8.7651E-13  1.8484E-12
  8.46  2.6684E-12  8.5814E-13  1.8103E-12
  8.47  2.6130E-12  8.4016E-13  1.7729E-12
  8.48  2.5588E-12  8.2256E-13  1.7363E-12
  8.49  2.5057E-12  8.0533E-13  1.7004E-12
  8.50  2.4537E-12  7.8845E-13  1.6653E-12
  8.51  2.4028E-12  7.7193E-13  1.6309E-12
  8.52  2.3530E-12  7.5576E-13  1.5972E-12
  8.53  2.3041E-12  7.3992E-13  1.5642E-12
  8.54  2.2563E-12  7.2442E-13  1.5319E-12
  8.55  2.2095E-12  7.0924E-13  1.5003E-12
  8.56  2.1637E-12  6.9438E-13  1.4693E-12
  8.57  2.1188E-12  6.7983E-13  1.4389E-12
  8.58  2.0748E-12  6.6559E-13  1.4092E-12
  8.59  2.0318E-12  6.5164E-13  1.3801E-12
  8.60  1.9896E-12  6.3799E-13  1.3516E-12
  8.61  1.9483E-12  6.2462E-13  1.3237E-12
  8.62  1.9079E-12  6.1153E-13  1.2964E-12
  8.63  1.8683E-12  5.9872E-13  1.2696E-12
  8.64  1.8295E-12  5.8617E-13  1.2434E-12
  8.65  1.7916E-12  5.7389E-13  1.2177E-12
  8.66  1.7544E-12  5.6186E-13  1.1925E-12
  8.67  1.7180E-12  5.5009E-13  1.1679E-12
  8.68  1.6824E-12  5.3857E-13  1.1438E-12
  8.69  1.6475E-12  5.2728E-13  1.1202E-12
  8.70  1.6133E-12  5.1624E-13  1.0970E-12
  8.71  1.5798E-12  5.0542E-13  1.0744E-12
  8.72  1.5470E-12  4.9483E-13  1.0522E-12
  8.73  1.5149E-12  4.8446E-13  1.0305E-12
  8.74  1.4835E-12  4.7431E-13  1.0092E-12
  8.75  1.4527E-12  4.6437E-13  9.8834E-13
  8.76  1.4226E-12  4.5464E-13  9.6793E-13
  8.77  1.3931E-12  4.4511E-13  9.4794E-13
  8.78  1.3642E-12  4.3579E-13  9.2836E-13
  8.79  1.3359E-12  4.2666E-13  9.0919E-13
  8.80  1.3081E-12  4.1772E-13  8.9042E-13
  8.81  1.2810E-12  4.0897E-13  8.7203E-13
  8.82  1.2544E-12  4.0040E-13  8.5402E-13
  8.83  1.2284E-12  3.9201E-13  8.3638E-13
  8.84  1.2029E-12  3.8379E-13  8.1910E-13
  8.85  1.1779E-12  3.7575E-13  8.0219E-13
  8.86  1.1535E-12  3.6788E-13  7.8562E-13
  8.87  1.1296E-12  3.6017E-13  7.6940E-13
  8.88  1.1061E-12  3.5262E-13  7.5351E-13
  8.89  1.0832E-12  3.4524E-13  7.3795E-13
  8.90  1.0607E-12  3.3800E-13  7.2271E-13
  8.91  1.0387E-12  3.3092E-13  7.0778E-13
  8.92  1.0171E-12  3.2399E-13  6.9316E-13
  8.93  9.9604E-13  3.1720E-13  6.7885E-13
  8.94  9.7537E-13  3.1055E-13  6.6482E-13
  8.95  9.5514E-13  3.0404E-13  6.5109E-13
  8.96  9.3532E-13  2.9767E-13  6.3765E-13
  8.97  9.1591E-13  2.9144E-13  6.2448E-13
  8.98  8.9691E-13  2.8533E-13  6.1158E-13
  8.99  8.7830E-13  2.7935E-13  5.9895E-13
  9.00  8.6008E-13  2.7350E-13  5.8658E-13
  9.01  8.4224E-13  2.6777E-13  5.7447E-13
  9.02  8.2476E-13  2.6216E-13  5.6260E-13
  9.03  8.0765E-13  2.5666E-13  5.5098E-13
  9.04  7.9089E-13  2.5129E-13  5.3960E-13
  9.05  7.7448E-13  2.4602E-13  5.2846E-13
  9.06  7.5841E-13  2.4087E-13  5.1755E-13
  9.07  7.4268E-13  2.3582E-13  5.0686E-13
  9.08  7.2727E-13  2.3088E-13  4.9639E-13
  9.09  7.1218E-13  2.2604E-13  4.8614E-13
  9.10  6.9740E-13  2.2130E-13  4.7610E-13
  9.11  6.8293E-13  2.1667E-13  4.6627E-13
  9.12  6.6876E-13  2.1213E-13  4.5664E-13
  9.13  6.5489E-13  2.0768E-13  4.4721E-13
  9.14  6.4130E-13  2.0333E-13  4.3797E-13
  9.15  6.2799E-13  1.9907E-13  4.2892E-13
  9.16  6.1496E-13  1.9490E-13  4.2007E-13
  9.17  6.0221E-13  1.9082E-13  4.1139E-13
  9.18  5.8971E-13  1.8682E-13  4.0289E-13
  9.19  5.7748E-13  1.8290E-13  3.9457E-13
  9.20  5.6550E-13  1.7907E-13  3.8643E-13
  9.21  5.5376E-13  1.7532E-13  3.7845E-13
  9.22  5.4227E-13  1.7165E-13  3.7063E-13
  9.23  5.3102E-13  1.6805E-13  3.6297E-13
  9.24  5.2000E-13  1.6453E-13  3.5548E-13
  9.25  5.0922E-13  1.6108E-13  3.4814E-13
  9.26  4.9865E-13  1.5771E-13  3.4095E-13
  9.27  4.8831E-13  1.5440E-13  3.3390E-13
  9.28  4.7818E-13  1.5117E-13  3.2701E-13
  9.29  4.6826E-13  1.4800E-13  3.2026E-13
  9.30  4.5854E-13  1.4490E-13  3.1364E-13
  9.31  4.4903E-13  1.4186E-13  3.0716E-13
  9.32  4.3971E-13  1.3889E-13  3.0082E-13
  9.33  4.3059E-13  1.3598E-13  2.9461E-13
  9.34  4.2165E-13  1.3313E-13  2.8852E-13
  9.35  4.1290E-13  1.3034E-13  2.8256E-13
  9.36  4.0434E-13  1.2761E-13  2.7673E-13
  9.37  3.9595E-13  1.2494E-13  2.7101E-13
  9.38  3.8773E-13  1.2232E-13  2.6542E-13
  9.39  3.7969E-13  1.1976E-13  2.5994E-13
  9.40  3.7181E-13  1.1725E-13  2.5457E-13
  9.41  3.6410E-13  1.1479E-13  2.4931E-13
  9.42  3.5654E-13  1.1238E-13  2.4416E-13
  9.43  3.4915E-13  1.1003E-13  2.3912E-13
  9.44  3.4190E-13  1.0772E-13  2.3418E-13
  9.45  3.3481E-13  1.0547E-13  2.2934E-13
  9.46  3.2786E-13  1.0326E-13  2.2461E-13
  9.47  3.2106E-13  1.0109E-13  2.1997E-13
  9.48  3.1440E-13  9.8975E-14  2.1543E-13
  9.49  3.0788E-13  9.6901E-14  2.1098E-13
  9.50  3.0149E-13  9.4871E-14  2.0662E-13
  9.51  2.9524E-13  9.2883E-14  2.0235E-13
  9.52  2.8911E-13  9.0937E-14  1.9817E-13
  9.53  2.8311E-13  8.9031E-14  1.9408E-13
  9.54  2.7724E-13  8.7166E-14  1.9007E-13
  9.55  2.7149E-13  8.5339E-14  1.8615E-13
  9.56  2.6585E-13  8.3551E-14  1.8230E-13
  9.57  2.6034E-13  8.1801E-14  1.7854E-13
  9.58  2.5494E-13  8.0087E-14  1.7485E-13
  9.59  2.4965E-13  7.8409E-14  1.7124E-13
  9.60  2.4447E-13  7.6766E-14  1.6770E-13
  9.61  2.3940E-13  7.5158E-14  1.6424E-13
  9.62  2.3443E-13  7.3583E-14  1.6085E-13
